57,CHA200104250,101
32,CHA200104260,76
55,CHA200104260,82
36,CHA200104270,104
70,CHA200104270,103
61,CHA200104280,113
50,CHA200104280,84
52,CHA200104290,97
63,CHA200104290,114
52,CHA200105090,85
60,CHA200105090,110
58,CHA200105100,114
30,CHA200105100,42
71,CHA200105110,125
58,CHA200105110,96
16,CHA200105120,56
27,CHA200105120,43
47,CHA200105130,80
49,CHA200105130,106
57,CHA200105280,84
23,CHA200105280,59
53,CHA200105290,105
52,CHA200105300,97
56,CHA200105300,90
63,CHA200106010,103
56,CHA200106010,94
49,CHA200106020,62
52,CHA200106030,97
70,CHA200106030,100
5,CHA200106080,15
61,CHA200106080,93
18,CHA200106090,34
65,CHA200106090,104
53,CHA200106100,84
56,CHA200106120,93
51,CHA200106120,81
60,CHA200106130,96
46,CHA200106130,80
51,CHA200106140,84
27,CHA200106140,66
59,CHA200106180,90
30,CHA200106180,64
55,CHA200106190,104
52,CHA200106190,112
37,CHA200106200,82
58,CHA200106200,99
56,CHA200106290,103
60,CHA200106290,97
47,CHA200106300,102
38,CHA200106300,72
43,CHA200107010,92
66,CHA200107010,100
49,CHA200107020,97
51,CHA200107020,81
54,CHA200107030,74
59,CHA200107030,90
55,CHA200107040,121
60,CHA200107040,103
32,CHA200107050,76
67,CHA200107050,97
52,CHA200107060,109
65,CHA200107060,114
68,CHA200107070,111
57,CHA200107070,97
64,CHA200107080,105
60,CHA200107080,98
46,CHA200107180,108
52,CHA200107180,101
48,CHA200107190,97
59,CHA200107190,84
59,CHA200107200,100
54,CHA200107200,112
72,CHA200107210,122
38,CHA200107210,77
40,CHA200107220,78
45,CHA200107220,87
40,CHA200107310,79
66,CHA200107310,115
46,CHA200108010,98
31,CHA200108010,58
22,CHA200108020,54
61,CHA200108020,94
44,CHA200108030,94
33,CHA200108040,67
53,CHA200108040,93
56,CHA200108050,93
49,CHA200108050,85
58,CHA200108060,116
46,CHA200108060,102
60,CHA200108140,108
53,CHA200108140,108
36,CHA200108150,73
59,CHA200108150,111
48,CHA200108160,111
56,CHA200108160,105
55,CHA200108170,110
56,CHA200108170,85
44,CHA200108180,82
37,CHA200108180,71
41,CHA200108190,95
47,CHA200108190,96
54,CHA200108310,94
42,CHA200108310,72
45,CHA200109010,76
50,CHA200109010,96
57,CHA200109020,101
26,CHA200109020,43
56,CHA200109030,84
73,CHA200109030,116
68,CHA200109041,109
20,CHA200109041,60
35,CHA200109042,82
48,CHA200109042,84
47,CHA200109050,92
57,CHA200109050,111
41,CHA200109060,101
65,CHA200109060,106
52,CHA200109180,91
59,CHA200109180,105
43,CHA200109190,98
54,CHA200109190,106
32,CHA200109200,70
56,CHA200109200,113
45,CHA200109210,88
48,CHA200109210,94
42,CHA200109220,102
46,CHA200109220,71
65,CHA200109230,86
39,CHA200109230,83
56,CHA200109250,100
52,CHA200109250,102
52,CHA200109260,97
58,CHA200109260,94
58,CHA200109270,109
33,CHA200109270,58
54,CLE200104020,95
50,CLE200104020,83
61,CLE200104040,83
47,CLE200104040,80
53,CLE200104060,98
56,CLE200104060,91
60,CLE200104070,99
63,CLE200104070,109
46,CLE200104080,100
43,CLE200104080,81
57,CLE200104200,92
53,CLE200104200,101
52,CLE200104210,100
46,CLE200104210,66
52,CLE200104220,108
53,CLE200104220,82
57,CLE200104240,108
73,CLE200104240,104
41,CLE200104250,103
44,CLE200104250,62
55,CLE200104260,96
51,CLE200104260,98
28,CLE200104270,47
49,CLE200104270,70
53,CLE200104280,115
59,CLE200104280,94
69,CLE200104290,127
41,CLE200104290,97
60,CLE200105080,109
57,CLE200105080,123
51,CLE200105090,99
46,CLE200105090,96
53,CLE200105100,88
59,CLE200105100,87
32,CLE200105110,54
47,CLE200105110,101
63,CLE200105120,112
48,CLE200105120,98
33,CLE200105130,66
65,CLE200105130,107
60,CLE200105220,121
63,CLE200105220,110
56,CLE200105230,94
52,CLE200105230,99
57,CLE200105240,97
40,CLE200105240,74
46,CLE200105250,83
50,CLE200105250,85
45,CLE200105260,112
76,CLE200105260,118
47,CLE200105270,72
56,CLE200105270,97
47,CLE200106080,83
25,CLE200106080,64
56,CLE200106090,108
42,CLE200106090,86
16,CLE200106100,49
74,CLE200106100,96
58,CLE200106120,95
61,CLE200106120,115
59,CLE200106130,113
43,CLE200106130,94
45,CLE200106140,76
54,CLE200106140,92
40,CLE200106190,89
69,CLE200106190,111
38,CLE200106200,81
65,CLE200106200,111
18,CLE200106210,34
22,CLE200106210,29
46,CLE200106290,97
60,CLE200106290,94
35,CLE200106300,66
60,CLE200106300,113
24,CLE200107010,40
63,CLE200107010,94
53,CLE200107020,122
49,CLE200107020,98
50,CLE200107030,89
34,CLE200107030,70
37,CLE200107040,69
61,CLE200107040,96
64,CLE200107050,108
43,CLE200107050,103
58,CLE200107060,97
26,CLE200107060,60
41,CLE200107070,79
50,CLE200107070,85
41,CLE200107080,79
56,CLE200107080,95
48,CLE200107200,87
50,CLE200107200,90
57,CLE200107210,79
47,CLE200107210,85
52,CLE200107220,106
59,CLE200107220,102
47,CLE200107230,108
52,CLE200107230,99
50,CLE200107240,105
63,CLE200107240,100
48,CLE200107250,71
35,CLE200107250,73
51,CLE200107260,95
30,CLE200107260,48
22,CLE200107310,43
70,CLE200107310,100
50,CLE200108010,95
48,CLE200108010,100
27,CLE200108020,60
63,CLE200108020,77
49,CLE200108030,81
38,CLE200108040,75
71,CLE200108040,95
22,CLE200108050,46
69,CLE200108050,112
43,CLE200108060,97
71,CLE200108060,121
62,CLE200108140,111
59,CLE200108140,110
47,CLE200108150,82
32,CLE200108150,91
53,CLE200108160,103
48,CLE200108160,90
21,CLE200108170,46
53,CLE200108180,112
55,CLE200108180,97
49,CLE200108190,105
64,CLE200108190,97
59,CLE200108280,114
41,CLE200108280,84
55,CLE200108290,123
51,CLE200108290,108
49,CLE200108300,111
62,CLE200108300,110
33,CLE200109070,70
59,CLE200109070,88
46,CLE200109080,107
56,CLE200109080,97
38,CLE200109090,73
47,CLE200109090,73
47,CLE200109100,128
61,CLE200109100,96
52,CLE200109180,102
44,CLE200109180,106
69,CLE200109190,115
46,CLE200109190,88
54,CLE200109200,107
61,CLE200109200,98
61,CLE200109240,125
51,CLE200109240,86
61,CLE200109250,99
29,CLE200109250,51
54,CLE200109280,118
58,CLE200109280,125
55,CLE200109290,97
47,CLE200109290,99
75,CLE200109300,121
38,CLE200109300,83
63,DET200104030,85
62,DET200104050,93
52,DET200104050,97
42,DET200104120,101
64,DET200104120,115
54,DET200104130,108
55,DET200104130,84
58,DET200104170,105
55,DET200104170,97
31,DET200104180,70
57,DET200104180,96
57,DET200104190,124
59,DET200104240,101
67,DET200104240,102
51,DET200104250,120
63,DET200104250,83
31,DET200104260,73
63,DET200104270,84
46,DET200104270,108
37,DET200104280,73
53,DET200104280,94
65,DET200104290,111
61,DET200104290,105
52,DET200105080,108
58,DET200105080,104
58,DET200105090,119
61,DET200105090,91
57,DET200105100,116
53,DET200105100,97
43,DET200105110,101
70,DET200105110,110
41,DET200105120,91
55,DET200105120,104
51,DET200105130,105
68,DET200105130,124
54,DET200105250,103
40,DET200105250,80
52,DET200105260,110
63,DET200105270,118
56,DET200105270,71
66,DET200105280,107
20,DET200105280,43
56,DET200105290,92
53,DET200105290,104
55,DET200105300,113
51,DET200105300,74
54,DET200106080,116
47,DET200106080,82
50,DET200106090,114
55,DET200106090,88
46,DET200106100,79
53,DET200106100,94
32,DET200106120,69
73,DET200106120,91
65,DET200106130,121
46,DET200106130,75
61,DET200106140,105
45,DET200106140,75
45,DET200106180,82
70,DET200106180,96
51,DET200106190,105
69,DET200106200,107
47,DET200106200,92
34,DET200106220,63
67,DET200106220,103
56,DET200106230,110
53,DET200106230,85
53,DET200106240,111
57,DET200106240,103
54,DET200106250,102
63,DET200106250,99
47,DET200107030,85
34,DET200107030,73
58,DET200107040,105
54,DET200107040,119
63,DET200107050,96
40,DET200107050,84
35,DET200107060,65
51,DET200107060,88
48,DET200107070,102
60,DET200107070,78
59,DET200107080,103
63,DET200107080,114
61,DET200107181,92
64,DET200107181,111
55,DET200107182,95
47,DET200107182,85
36,DET200107190,76
55,DET200107270,99
62,DET200107270,103
53,DET200107281,116
56,DET200107281,97
58,DET200107282,118
52,DET200107282,75
40,DET200107290,82
68,DET200107310,115
62,DET200107310,93
42,DET200108010,80
67,DET200108010,103
50,DET200108020,101
53,DET200108020,77
39,DET200108040,88
64,DET200108040,91
56,DET200108050,105
59,DET200108050,87
45,DET200108060,89
39,DET200108060,79
32,DET200108140,71
55,DET200108140,93
65,DET200108150,119
60,DET200108150,80
55,DET200108160,115
68,DET200108160,89
60,DET200108170,91
57,DET200108170,105
48,DET200108180,80
59,DET200108180,103
53,DET200108190,93
52,DET200108280,95
49,DET200108280,92
35,DET200108290,75
62,DET200108290,99
51,DET200108300,85
59,DET200109070,103
64,DET200109070,65
37,DET200109080,60
34,DET200109080,64
32,DET200109090,74
47,DET200109090,78
50,DET200109100,101
65,DET200109100,98
65,DET200109280,115
59,DET200109280,119
45,DET200109290,96
41,DET200109300,95
57,DET200109300,82
43,DET200110020,81
53,DET200110030,80
39,DET200110030,54
56,DET200110040,96
53,DET200110040,96
64,DET200110061,123
55,DET200110061,106
51,DET200110070,76
55,DET200110070,96
34,KCA200104060,62
59,KCA200104060,89
57,KCA200104070,103
44,KCA200104070,103
40,KCA200104080,72
26,KCA200104080,56
39,KCA200104090,83
86,KCA200104090,106
44,KCA200104100,91
57,KCA200104100,97
58,KCA200104110,98
41,KCA200104110,86
55,KCA200104200,94
71,KCA200104200,110
53,KCA200104210,100
44,KCA200104210,78
66,KCA200104220,117
56,KCA200104220,103
29,KCA200105010,65
65,KCA200105010,97
33,KCA200105020,83
48,KCA200105020,68
42,KCA200105030,80
63,KCA200105030,75
48,KCA200105040,97
62,KCA200105040,106
57,KCA200105050,91
55,KCA200105050,80
56,KCA200105060,96
71,KCA200105060,88
52,KCA200105150,77
60,KCA200105150,102
43,KCA200105160,77
59,KCA200105160,108
61,KCA200105170,85
41,KCA200105170,75
29,KCA200105180,73
65,KCA200105180,105
57,KCA200105190,102
53,KCA200105190,93
29,KCA200105200,56
53,KCA200105200,86
62,KCA200105220,126
56,KCA200105220,110
55,KCA200105230,108
58,KCA200105230,108
57,KCA200105250,88
27,KCA200105250,49
33,KCA200105260,65
68,KCA200105260,94
54,KCA200105270,108
59,KCA200105270,83
30,KCA200105280,77
49,KCA200106050,89
59,KCA200106050,105
61,KCA200106060,110
30,KCA200106060,51
44,KCA200106070,86
63,KCA200106070,99
38,KCA200106080,89
68,KCA200106080,101
55,KCA200106090,113
48,KCA200106090,76
28,KCA200106100,60
56,KCA200106100,67
72,KCA200106120,111
58,KCA200106120,101
58,KCA200106130,78
59,KCA200106130,102
59,KCA200106140,114
46,KCA200106140,97
47,KCA200106220,70
55,KCA200106220,97
52,KCA200106230,114
50,KCA200106240,112
57,KCA200106240,111
58,KCA200106260,91
31,KCA200106260,55
55,KCA200106270,100
59,KCA200106270,87
66,KCA200106280,103
59,KCA200106280,105
53,KCA200107060,76
59,KCA200107060,91
20,KCA200107070,36
52,KCA200107070,87
33,KCA200107080,81
9,KCA200107080,0
56,KCA200107180,121
59,KCA200107180,71
57,KCA200107190,100
37,KCA200107190,73
45,KCA200107200,92
51,KCA200107200,96
25,KCA200107210,64
60,KCA200107210,84
60,KCA200107220,105
45,KCA200107220,93
46,KCA200107230,102
61,KCA200107230,101
43,KCA200108060,81
62,KCA200108060,105
54,KCA200108070,119
49,KCA200108070,76
53,KCA200108080,109
57,KCA200108080,85
54,KCA200108090,72
48,KCA200108090,99
43,KCA200108100,72
50,KCA200108100,93
46,KCA200108110,81
61,KCA200108120,87
48,KCA200108120,85
53,KCA200108200,93
64,KCA200108200,121
47,KCA200108210,78
61,KCA200108210,104
50,KCA200108220,80
17,KCA200108220,29
63,KCA200108230,113
51,KCA200108230,105
55,KCA200108240,105
52,KCA200108240,90
41,KCA200108250,89
78,KCA200108250,123
39,KCA200108260,97
65,KCA200108260,104
50,KCA200108280,98
62,KCA200108280,90
44,KCA200108290,79
41,KCA200108290,76
58,KCA200108300,102
62,KCA200108300,92
44,KCA200108310,90
70,KCA200108310,115
33,KCA200109010,74
56,KCA200109010,86
57,KCA200109020,81
54,KCA200109020,110
44,KCA200109240,103
73,KCA200109240,114
46,KCA200109250,104
64,KCA200109250,101
51,KCA200109260,98
22,KCA200109260,40
50,KCA200109270,97
28,KCA200109270,66
55,KCA200109280,92
49,KCA200109280,86
61,KCA200109290,116
57,KCA200109290,101
35,KCA200109300,57
55,KCA200109300,84
47,KCA200110020,102
34,KCA200110020,73
44,KCA200110030,93
41,KCA200110030,56
70,KCA200110040,107
20,KCA200110040,45
65,MIN200104090,89
55,MIN200104090,129
53,MIN200104100,103
41,MIN200104100,72
66,MIN200104110,81
51,MIN200104110,114
59,MIN200104130,107
49,MIN200104130,93
61,MIN200104140,104
58,MIN200104140,113
57,MIN200104150,95
59,MIN200104150,98
52,MIN200104160,101
55,MIN200104160,90
36,MIN200104170,68
59,MIN200104170,89
56,MIN200104180,93
60,MIN200104180,104
56,MIN200104270,94
56,MIN200104280,110
50,MIN200104280,75
51,MIN200104290,102
46,MIN200104290,99
46,MIN200105010,122
43,MIN200105020,78
50,MIN200105020,101
53,MIN200105110,88
63,MIN200105110,104
44,MIN200105120,115
80,MIN200105120,120
55,MIN200105130,82
24,MIN200105130,55
65,MIN200105140,114
62,MIN200105140,98
46,MIN200105150,91
57,MIN200105150,102
51,MIN200105160,99
48,MIN200105160,84
35,MIN200105170,77
49,MIN200105220,77
31,MIN200105220,62
59,MIN200105230,109
63,MIN200105230,93
50,MIN200105250,106
63,MIN200105250,113
51,MIN200105261,96
60,MIN200105261,105
19,MIN200105262,57
65,MIN200105262,90
59,MIN200105270,90
64,MIN200105270,116
64,MIN200106040,101
28,MIN200106040,52
40,MIN200106050,94
53,MIN200106050,102
49,MIN200106060,94
53,MIN200106060,109
56,MIN200106070,109
52,MIN200106070,86
37,MIN200106080,99
53,MIN200106080,107
57,MIN200106090,104
65,MIN200106090,108
59,MIN200106100,94
24,MIN200106100,61
54,MIN200106120,112
45,MIN200106140,65
51,MIN200106140,81
45,MIN200106260,85
63,MIN200106260,105
52,MIN200106270,81
41,MIN200106270,83
50,MIN200106280,101
19,MIN200106280,16
59,MIN200106290,117
66,MIN200106290,105
61,MIN200106300,103
57,MIN200106300,116
44,MIN200107010,73
32,MIN200107010,59
47,MIN200107060,75
59,MIN200107060,104
57,MIN200107070,106
41,MIN200107070,72
45,MIN200107080,102
52,MIN200107180,109
62,MIN200107180,107
73,MIN200107190,99
48,MIN200107190,111
54,MIN200107200,117
58,MIN200107200,102
37,MIN200107210,93
25,MIN200107210,53
38,MIN200107220,79
75,MIN200107220,104
65,MIN200107230,122
59,MIN200107230,101
26,MIN200108030,62
39,MIN200108030,72
56,MIN200108040,95
47,MIN200108040,93
59,MIN200108050,107
63,MIN200108050,92
42,MIN200108070,87
65,MIN200108070,102
52,MIN200108080,89
61,MIN200108080,134
49,MIN200108090,110
41,MIN200108090,81
28,MIN200108170,55
66,MIN200108170,123
49,MIN200108180,113
56,MIN200108180,96
59,MIN200108190,131
48,MIN200108190,79
64,MIN200108200,103
40,MIN200108210,69
45,MIN200108210,68
57,MIN200108220,89
49,MIN200108220,85
43,MIN200108230,111
51,MIN200108230,85
24,MIN200108280,66
69,MIN200108280,115
61,MIN200108290,84
47,MIN200108290,117
64,MIN200108300,105
53,MIN200108300,112
65,MIN200108310,103
58,MIN200108310,114
25,MIN200109010,63
56,MIN200109010,84
65,MIN200109020,104
46,MIN200109020,90
64,MIN200109180,108
42,MIN200109180,81
37,MIN200109190,80
56,MIN200109200,93
66,MIN200109210,103
54,MIN200109210,92
47,MIN200109220,84
41,MIN200109220,67
52,MIN200109230,104
61,MIN200109230,105
54,MIN200110050,105
59,MIN200110050,102
43,MIN200110060,64
25,MIN200110060,52
80,MIN200110070,91
48,MIN200110070,100
73,NYA200104020,109
49,NYA200104020,86
60,NYA200104040,99
24,NYA200104040,71
55,NYA200104050,93
46,NYA200104050,88
32,NYA200104060,55
64,NYA200104060,100
40,NYA200104070,95
54,NYA200104070,88
72,NYA200104080,100
20,NYA200104080,55
24,NYA200104200,54
37,NYA200104210,81
48,NYA200104210,93
56,NYA200104220,110
51,NYA200104220,91
55,NYA200104240,103
58,NYA200104240,90
55,NYA200104250,115
43,NYA200104250,71
58,NYA200104260,111
53,NYA200104260,112
41,NYA200104270,98
63,NYA200104270,93
